chat_id,patient_id,language,user_input,intent,timestamp
C06044,PID-803994,hindi,What is my eligibility status?,eligibility_check,2025-08-14 20:18:12.666671
C06045,PID-381146,hindi,Am I eligible for heart disease study?,general_info,2025-08-14 19:18:12.666671
C06046,PID-616117,english,What is my eligibility status?,general_info,2025-08-14 18:18:12.666671
C06047,PID-840363,english,Tell me about cancer research,participation_request,2025-08-14 17:18:12.666671
C06048,PID-801532,hindi,Show me hypertension trials,eligibility_check,2025-08-14 16:18:12.666671
C06049,PID-544294,hindi,I want to participate in research,general_info,2025-08-14 15:18:12.666671
C06050,PID-210997,kannada,Can you help me find a doctor?,eligibility_check,2025-08-14 14:18:12.666671
C06051,PID-441796,english,Can you help me find a doctor?,trial_inquiry,2025-08-14 13:18:12.666671
C06052,PID-292544,english,What is my eligibility status?,trial_inquiry,2025-08-14 12:18:12.666671
C06053,PID-315792,hindi,What trials are available for diabetes?,general_info,2025-08-14 11:18:12.666671
C06054,PID-708221,hindi,What is my eligibility status?,general_info,2025-08-14 10:18:12.666671
C06055,PID-493965,english,Is there anything for migraines?,general_info,2025-08-14 09:18:12.666671
C06056,PID-104795,hindi,How do I join a trial?,trial_inquiry,2025-08-14 08:18:12.666671
C06057,PID-281227,kannada,Tell me about cancer research,participation_request,2025-08-14 07:18:12.666671
C06058,PID-482067,english,What is my eligibility status?,general_info,2025-08-14 06:18:12.666671
C06059,PID-566308,hindi,Tell me about cancer research,eligibility_check,2025-08-14 05:18:12.666671
C06060,PID-329340,kannada,Tell me about cancer research,general_info,2025-08-14 04:18:12.666671
C06061,PID-733966,english,Show me hypertension trials,general_info,2025-08-14 03:18:12.666671
C06062,PID-559918,english,Show me hypertension trials,eligibility_check,2025-08-14 02:18:12.666671
C06063,PID-795212,hindi,How do I join a trial?,participation_request,2025-08-14 01:18:12.666671
C06064,PID-857161,hindi,Tell me about cancer research,eligibility_check,2025-08-14 00:18:12.666671
C06065,PID-980014,telugu,What is my eligibility status?,eligibility_check,2025-08-13 23:18:12.666671
C06066,PID-483217,kannada,What is my eligibility status?,general_info,2025-08-13 22:18:12.666671
C06067,PID-364194,hindi,Show me hypertension trials,trial_inquiry,2025-08-13 21:18:12.666671
C06068,PID-702307,telugu,What is my eligibility status?,eligibility_check,2025-08-13 20:18:12.666671
C06069,PID-409374,hindi,Is there anything for migraines?,participation_request,2025-08-13 19:18:12.666671
C06070,PID-559796,english,What are the requirements?,trial_inquiry,2025-08-13 18:18:12.666671
C06071,PID-442620,telugu,How do I join a trial?,trial_inquiry,2025-08-13 17:18:12.666671
C06072,PID-583683,hindi,Am I eligible for heart disease study?,trial_inquiry,2025-08-13 16:18:12.666671
C06073,PID-282714,english,What is my eligibility status?,participation_request,2025-08-13 15:18:12.666671
C06074,PID-510783,english,What trials are available for diabetes?,eligibility_check,2025-08-13 14:18:12.666671
C06075,PID-522108,english,Am I eligible for heart disease study?,participation_request,2025-08-13 13:18:12.666671
C06076,PID-754164,hindi,What are the requirements?,trial_inquiry,2025-08-13 12:18:12.666671
C06077,PID-374269,english,Can you help me find a doctor?,general_info,2025-08-13 11:18:12.666671
C06078,PID-156953,hindi,What trials are available for diabetes?,trial_inquiry,2025-08-13 10:18:12.666671
C06079,PID-147502,hindi,What trials are available for diabetes?,eligibility_check,2025-08-13 09:18:12.666671
C06080,PID-212402,hindi,Tell me about cancer research,trial_inquiry,2025-08-13 08:18:12.666671
C06081,PID-334202,english,Show me hypertension trials,eligibility_check,2025-08-13 07:18:12.666671
C06082,PID-224601,english,How do I join a trial?,participation_request,2025-08-13 06:18:12.666671
C06083,PID-617771,hindi,Can you help me find a doctor?,participation_request,2025-08-13 05:18:12.666671
C06084,PID-183280,english,What is my eligibility status?,general_info,2025-08-13 04:18:12.666671
C06085,PID-331836,english,What are the requirements?,trial_inquiry,2025-08-13 03:18:12.666671
C06086,PID-436897,english,Is there anything for migraines?,participation_request,2025-08-13 02:18:12.666671
C06087,PID-663590,english,What is my eligibility status?,participation_request,2025-08-13 01:18:12.666671
C06088,PID-770772,telugu,What trials are available for diabetes?,trial_inquiry,2025-08-13 00:18:12.666671
C06089,PID-426575,english,I want to participate in research,eligibility_check,2025-08-12 23:18:12.666671
C06090,PID-207868,english,How do I join a trial?,trial_inquiry,2025-08-12 22:18:12.666671
C06091,PID-171634,kannada,Is there anything for migraines?,trial_inquiry,2025-08-12 21:18:12.666671
C06092,PID-369504,english,Show me hypertension trials,participation_request,2025-08-12 20:18:12.666671
C06093,PID-672721,english,What are the requirements?,participation_request,2025-08-12 19:18:12.666671
C06094,PID-714464,english,How do I join a trial?,trial_inquiry,2025-08-12 18:18:12.666671
C06095,PID-549682,english,What are the requirements?,trial_inquiry,2025-08-12 17:18:12.666671
C06096,PID-856822,telugu,What is my eligibility status?,general_info,2025-08-12 16:18:12.666671
C06097,PID-404158,english,I want to participate in research,trial_inquiry,2025-08-12 15:18:12.666671
C06098,PID-781014,english,What trials are available for diabetes?,trial_inquiry,2025-08-12 14:18:12.666671
C06099,PID-283805,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-12 13:18:12.666671
C06100,PID-812923,english,What are the requirements?,eligibility_check,2025-08-12 12:18:12.666671
C06101,PID-653991,english,Show me hypertension trials,trial_inquiry,2025-08-12 11:18:12.666671
C06102,PID-203747,english,What are the requirements?,participation_request,2025-08-12 10:18:12.666671
C06103,PID-914962,english,How do I join a trial?,participation_request,2025-08-12 09:18:12.666671
C06104,PID-635797,english,I want to participate in research,trial_inquiry,2025-08-12 08:18:12.666671
C06105,PID-938307,kannada,Tell me about cancer research,eligibility_check,2025-08-12 07:18:12.666671
C06106,PID-647411,english,How do I join a trial?,general_info,2025-08-12 06:18:12.666671
C06107,PID-833771,english,Tell me about cancer research,general_info,2025-08-12 05:18:12.666671
C06108,PID-378214,english,What is my eligibility status?,participation_request,2025-08-12 04:18:12.666671
C06109,PID-531498,hindi,Tell me about cancer research,general_info,2025-08-12 03:18:12.666671
C06110,PID-781386,english,Is there anything for migraines?,trial_inquiry,2025-08-12 02:18:12.666671
C06111,PID-302983,kannada,Am I eligible for heart disease study?,eligibility_check,2025-08-12 01:18:12.666671
C06112,PID-900118,english,Show me hypertension trials,trial_inquiry,2025-08-12 00:18:12.666671
C06113,PID-265119,english,What is my eligibility status?,trial_inquiry,2025-08-11 23:18:12.666671
C06114,PID-432775,english,Is there anything for migraines?,general_info,2025-08-11 22:18:12.666671
C06115,PID-331616,english,How do I join a trial?,trial_inquiry,2025-08-11 21:18:12.666671
C06116,PID-563965,english,Is there anything for migraines?,general_info,2025-08-11 20:18:12.666671
C06117,PID-213503,english,Is there anything for migraines?,eligibility_check,2025-08-11 19:18:12.666671
C06118,PID-101466,english,Am I eligible for heart disease study?,eligibility_check,2025-08-11 18:18:12.666671
C06119,PID-628044,english,Can you help me find a doctor?,trial_inquiry,2025-08-11 17:18:12.666671
C06120,PID-642127,telugu,I want to participate in research,general_info,2025-08-11 16:18:12.666671
C06121,PID-724907,english,Show me hypertension trials,trial_inquiry,2025-08-11 15:18:12.666671
C06122,PID-835222,english,Am I eligible for heart disease study?,trial_inquiry,2025-08-11 14:18:12.666671
C06123,PID-196822,english,Is there anything for migraines?,participation_request,2025-08-11 13:18:12.666671
C06124,PID-295567,english,What is my eligibility status?,general_info,2025-08-11 12:18:12.666671
C06125,PID-212844,english,I want to participate in research,general_info,2025-08-11 11:18:12.666671
C06126,PID-332991,hindi,Is there anything for migraines?,participation_request,2025-08-11 10:18:12.666671
C06127,PID-729046,kannada,I want to participate in research,general_info,2025-08-11 09:18:12.666671
C06128,PID-421096,english,What trials are available for diabetes?,general_info,2025-08-11 08:18:12.666671
C06129,PID-348704,english,Show me hypertension trials,general_info,2025-08-11 07:18:12.666671
C06130,PID-237191,english,What is my eligibility status?,participation_request,2025-08-11 06:18:12.666671
C06131,PID-168845,english,Am I eligible for heart disease study?,general_info,2025-08-11 05:18:12.666671
C06132,PID-721327,telugu,How do I join a trial?,general_info,2025-08-11 04:18:12.666671
C06133,PID-971360,english,Tell me about cancer research,participation_request,2025-08-11 03:18:12.666671
C06134,PID-667530,english,How do I join a trial?,general_info,2025-08-11 02:18:12.666671
C06135,PID-623356,telugu,Can you help me find a doctor?,participation_request,2025-08-11 01:18:12.666671
C06136,PID-367633,english,What are the requirements?,general_info,2025-08-11 00:18:12.666671
C06137,PID-812750,english,What is my eligibility status?,eligibility_check,2025-08-10 23:18:12.666671
C06138,PID-340613,hindi,Can you help me find a doctor?,participation_request,2025-08-10 22:18:12.666671
C06139,PID-388477,english,I want to participate in research,participation_request,2025-08-10 21:18:12.666671
C06140,PID-950557,english,What is my eligibility status?,eligibility_check,2025-08-10 20:18:12.666671
C06141,PID-505500,english,I want to participate in research,general_info,2025-08-10 19:18:12.666671
C06142,PID-721107,english,Show me hypertension trials,general_info,2025-08-10 18:18:12.666671
C06143,PID-798501,telugu,What trials are available for diabetes?,participation_request,2025-08-10 17:18:12.666671
C06144,PID-629934,english,What trials are available for diabetes?,trial_inquiry,2025-08-10 16:18:12.666671
C06145,PID-879935,kannada,I want to participate in research,participation_request,2025-08-10 15:18:12.666671
C06146,PID-804319,telugu,How do I join a trial?,trial_inquiry,2025-08-10 14:18:12.666671
C06147,PID-720631,english,Tell me about cancer research,eligibility_check,2025-08-10 13:18:12.666671
C06148,PID-724360,english,Show me hypertension trials,general_info,2025-08-10 12:18:12.666671
C06149,PID-541996,english,Is there anything for migraines?,eligibility_check,2025-08-10 11:18:12.666671
C06150,PID-805085,hindi,Am I eligible for heart disease study?,participation_request,2025-08-10 10:18:12.666671
C06151,PID-971615,english,What trials are available for diabetes?,participation_request,2025-08-10 09:18:12.666671
C06152,PID-899551,english,I want to participate in research,eligibility_check,2025-08-10 08:18:12.666671
C06153,PID-422920,kannada,Am I eligible for heart disease study?,trial_inquiry,2025-08-10 07:18:12.666671
C06154,PID-720900,hindi,What is my eligibility status?,trial_inquiry,2025-08-10 06:18:12.666671
C06155,PID-304062,english,What are the requirements?,participation_request,2025-08-10 05:18:12.666671
C06156,PID-682970,kannada,What is my eligibility status?,general_info,2025-08-10 04:18:12.666671
C06157,PID-670414,telugu,What trials are available for diabetes?,participation_request,2025-08-10 03:18:12.666671
C06158,PID-345427,kannada,Am I eligible for heart disease study?,eligibility_check,2025-08-10 02:18:12.666671
C06159,PID-215597,english,Show me hypertension trials,participation_request,2025-08-10 01:18:12.666671
C06160,PID-357713,english,Tell me about cancer research,participation_request,2025-08-10 00:18:12.666671
C06161,PID-155657,english,Can you help me find a doctor?,participation_request,2025-08-09 23:18:12.666671
C06162,PID-966363,english,Is there anything for migraines?,eligibility_check,2025-08-09 22:18:12.666671
C06163,PID-629044,english,What are the requirements?,trial_inquiry,2025-08-09 21:18:12.666671
C06164,PID-531024,english,How do I join a trial?,general_info,2025-08-09 20:18:12.666671
C06165,PID-800546,hindi,I want to participate in research,participation_request,2025-08-09 19:18:12.666671
C06166,PID-679863,hindi,What are the requirements?,trial_inquiry,2025-08-09 18:18:12.666671
C06167,PID-786247,english,Show me hypertension trials,eligibility_check,2025-08-09 17:18:12.666671
C06168,PID-214794,english,What are the requirements?,eligibility_check,2025-08-09 16:18:12.666671
C06169,PID-532952,english,Tell me about cancer research,trial_inquiry,2025-08-09 15:18:12.666671
C06170,PID-342288,english,Is there anything for migraines?,trial_inquiry,2025-08-09 14:18:12.666671
C06171,PID-928718,english,What are the requirements?,trial_inquiry,2025-08-09 13:18:12.666671
C06172,PID-464915,english,Is there anything for migraines?,trial_inquiry,2025-08-09 12:18:12.666671
C06173,PID-218724,hindi,Am I eligible for heart disease study?,participation_request,2025-08-09 11:18:12.666671
C06174,PID-478519,hindi,What are the requirements?,participation_request,2025-08-09 10:18:12.666671
C06175,PID-288999,english,Can you help me find a doctor?,trial_inquiry,2025-08-09 09:18:12.666671
C06176,PID-253044,english,How do I join a trial?,participation_request,2025-08-09 08:18:12.666671
C06177,PID-101821,english,What is my eligibility status?,trial_inquiry,2025-08-09 07:18:12.666671
